Movie_Id,Movie_Name,Similar_To
31643,Jimmy Hollywood,Gone Fishin'
12475,In the Army Now,Gone Fishin'
52856,Unstrung Heroes,Gone Fishin'
36357,Rent-a-Kid,Gone Fishin'
11511,Kazaam,Gone Fishin'
24795,Angels in the Outfield,Gone Fishin'
27281,Operation Dumbo Drop,Gone Fishin'
36929,Big Bully,Gone Fishin'
11907,Keiner liebt mich,Gone Fishin'
83718,What Happened Was...,Lover's Knot
31911,Mr. Wonderful,Lover's Knot
17402,Miami Rhapsody,Lover's Knot
60855,Double Happiness,Lover's Knot
16771,Barcelona,Lover's Knot
47507,Métisse,Lover's Knot
28628,Stonewall,Lover's Knot
15602,Grumpier Old Men,Lover's Knot
10324,If Lucy Fell,Lover's Knot
30528,Bye Bye Love,Lover's Knot
124619,Lotto Land,愛情萬歲
10451,飲食男女,愛情萬歲
117730,Etz Hadomim Tafus,愛情萬歲
114089,Bye-Bye,愛情萬歲
159185,Pao Da Shuang Deng,愛情萬歲
31546,American Buffalo,愛情萬歲
51352,Anne Frank Remembered,愛情萬歲
47867,Gordy,愛情萬歲
29973,Cobb,愛情萬歲
27768,Some Folks Call It a Sling Blade,愛情萬歲
124619,Lotto Land,Schatten der Engel
117730,Etz Hadomim Tafus,Schatten der Engel
114089,Bye-Bye,Schatten der Engel
52873,Ma saison préférée,Schatten der Engel
159185,Pao Da Shuang Deng,Schatten der Engel
31546,American Buffalo,Schatten der Engel
11985,愛情萬歲,Schatten der Engel
51352,Anne Frank Remembered,Schatten der Engel
47867,Gordy,Schatten der Engel
29973,Cobb,Schatten der Engel
124619,Lotto Land,Killer: A Journal of Murder
34996,The Addiction,Killer: A Journal of Murder
49803,Safe Passage,Killer: A Journal of Murder
68445,Á köldum klaka,Killer: A Journal of Murder
117730,Etz Hadomim Tafus,Killer: A Journal of Murder
110513,Girls Town,Killer: A Journal of Murder
114089,Bye-Bye,Killer: A Journal of Murder
2087,The Getaway,Killer: A Journal of Murder
159185,Pao Da Shuang Deng,Killer: A Journal of Murder
11971,Much Ado About Nothing,Killer: A Journal of Murder
28732,Fall Time,Nothing to Lose
6071,Kiss of Death,Nothing to Lose
26744,Force of Evil,Nothing to Lose
507,Killing Zoe,Nothing to Lose
9516,Menace II Society,Nothing to Lose
9625,The Glimmer Man,Nothing to Lose
124619,Lotto Land,Nothing to Lose
11443,Dead Presidents,Nothing to Lose
13552,The Doom Generation,Nothing to Lose
109560,New York Cop,Nothing to Lose
11134,警察故事 III：超級警察,超级计划
33542,紅番區,超级计划
28732,Fall Time,超级计划
17585,Surviving the Game,超级计划
8987,The River Wild,超级计划
26258,Bushwhacked,超级计划
9625,The Glimmer Man,超级计划
410921,Nothing to Lose,超级计划
2019,Hard Target,超级计划
9691,Assassins,超级计划
28628,Stonewall,Girls Town
68445,Á köldum klaka,Girls Town
83718,What Happened Was...,Girls Town
44281,Asfour Stah,Girls Town
32622,Angela,Girls Town
58372,Reckless,Girls Town
124613,Brothers in Trouble,Girls Town
124619,Lotto Land,Girls Town
34996,The Addiction,Girls Town
52856,Unstrung Heroes,Girls Town
124619,Lotto Land,Bye-Bye
117730,Etz Hadomim Tafus,Bye-Bye
159185,Pao Da Shuang Deng,Bye-Bye
31546,American Buffalo,Bye-Bye
11985,愛情萬歲,Bye-Bye
51352,Anne Frank Remembered,Bye-Bye
47867,Gordy,Bye-Bye
29973,Cobb,Bye-Bye
27768,Some Folks Call It a Sling Blade,Bye-Bye
131232,Due Amici,Bye-Bye
54285,삼공일 삼공이,The Relic
8512,Devil in a Blue Dress,The Relic
2654,In the Mouth of Madness,The Relic
11074,Striking Distance,The Relic
18256,Castle Freak,The Relic
54850,Loaded,The Relic
10988,Diabolique,The Relic
99040,Le confessionnal,The Relic
34574,Nadja,The Relic
8973,Lord of Illusions,The Relic
43475,Gumby: The Movie,The Island of Dr. Moreau
9100,The Craft,The Island of Dr. Moreau
11511,Kazaam,The Island of Dr. Moreau
12665,Powder,The Island of Dr. Moreau
11655,Cronos,The Island of Dr. Moreau
9102,Screamers,The Island of Dr. Moreau
37108,A Kid in King Arthur's Court,The Island of Dr. Moreau
8011,Highlander III: The Sorcerer,The Island of Dr. Moreau
11980,The Prophecy,The Island of Dr. Moreau
187851,They Bite,The Island of Dr. Moreau
31504,Little Big League,First Kid
17207,Houseguest,First Kid
32308,Ed,First Kid
532,A Close Shave,First Kid
40490,Man of the House,First Kid
52856,Unstrung Heroes,First Kid
36357,Rent-a-Kid,First Kid
11511,Kazaam,First Kid
36929,Big Bully,First Kid
11907,Keiner liebt mich,First Kid
22479,Kansas City,The Trigger Effect
27768,Some Folks Call It a Sling Blade,The Trigger Effect
83718,What Happened Was...,The Trigger Effect
2086,Nick of Time,The Trigger Effect
1710,Copycat,The Trigger Effect
291731,Homage,The Trigger Effect
54850,Loaded,The Trigger Effect
124619,Lotto Land,The Trigger Effect
99040,Le confessionnal,The Trigger Effect
288173,Hostile Intentions,The Trigger Effect
34996,The Addiction,Sweet Nothing
16771,Barcelona,Sweet Nothing
11448,Mighty Aphrodite,Sweet Nothing
10474,The Basketball Diaries,Sweet Nothing
30157,Amateur,Sweet Nothing
11443,Dead Presidents,Sweet Nothing
109560,New York Cop,Sweet Nothing
61752,Girl 6,Sweet Nothing
5894,Blue in the Face,Sweet Nothing
26890,I Shot Andy Warhol,Sweet Nothing
62488,Destiny Turns on the Radio,Bogus
11511,Kazaam,Bogus
10869,Herbie Rides Again,Bogus
43475,Gumby: The Movie,Bogus
37108,A Kid in King Arthur's Court,Bogus
10464,"Corrina, Corrina",Bogus
10830,Matilda,Bogus
47867,Gordy,Bogus
532,A Close Shave,Bogus
36259,Theodore Rex,Bogus
17585,Surviving the Game,Bulletproof
9091,Sudden Death,Bulletproof
28732,Fall Time,Bulletproof
4954,Drop Zone,Bulletproof
33542,紅番區,Bulletproof
11382,Bullets Over Broadway,Bulletproof
8987,The River Wild,Bulletproof
11853,Bad Girls,Bulletproof
10057,The Three Musketeers,Bulletproof
226229,Mirage,Bulletproof
4307,La flor de mi secreto,Talk of Angels
73067,Frankie Starlight,Talk of Angels
81949,Un été inoubliable,Talk of Angels
35196,Restoration,Talk of Angels
27098,Lust och fägring stor,Talk of Angels
22649,A Farewell to Arms,Talk of Angels
8391,When Night Is Falling,Talk of Angels
83718,What Happened Was...,Talk of Angels
124460,Country Life,Talk of Angels
124645,Two Deaths,Talk of Angels
15789,A Goofy Movie,The Land Before Time III: The Time of the Great Giving
21032,Balto,The Land Before Time III: The Time of the Great Giving
43475,Gumby: The Movie,The Land Before Time III: The Time of the Great Giving
10530,Pocahontas,The Land Before Time III: The Time of the Great Giving
532,A Close Shave,The Land Before Time III: The Time of the Great Giving
812,Aladdin,The Land Before Time III: The Time of the Great Giving
10539,James and the Giant Peach,The Land Before Time III: The Time of the Great Giving
10112,The Aristocats,The Land Before Time III: The Time of the Great Giving
6878,Homeward Bound: The Incredible Journey,The Land Before Time III: The Time of the Great Giving
19042,All Dogs Go to Heaven 2,The Land Before Time III: The Time of the Great Giving
862,Toy Story,6
8844,Jumanji,6
15602,Grumpier Old Men,6
31357,Waiting to Exhale,6
11862,Father of the Bride Part II,6
949,Heat,6
11860,Sabrina,6
45325,Tom and Huck,6
9091,Sudden Death,6
710,GoldenEye,6
8068,Desperado,Baton Rouge
9691,Assassins,Baton Rouge
27768,Some Folks Call It a Sling Blade,Baton Rouge
124614,O Convento,Baton Rouge
226229,Mirage,Baton Rouge
31643,Jimmy Hollywood,Baton Rouge
83718,What Happened Was...,Baton Rouge
291731,Homage,Baton Rouge
54850,Loaded,Baton Rouge
54285,삼공일 삼공이,Baton Rouge
54285,삼공일 삼공이,Halloween: The Curse of Michael Myers
34574,Nadja,Halloween: The Curse of Michael Myers
11655,Cronos,Halloween: The Curse of Michael Myers
8766,Hellraiser: Bloodline,Halloween: The Curse of Michael Myers
11980,The Prophecy,Halloween: The Curse of Michael Myers
10280,Thinner,Halloween: The Curse of Michael Myers
75555,The Fear,Halloween: The Curse of Michael Myers
4722,Body Snatchers,Halloween: The Curse of Michael Myers
31417,Les Yeux sans visage,Halloween: The Curse of Michael Myers
83857,Windows,Halloween: The Curse of Michael Myers
83718,What Happened Was...,Twelfth Night
2021,Jack & Sarah,Twelfth Night
16771,Barcelona,Twelfth Night
11971,Much Ado About Nothing,Twelfth Night
47507,Métisse,Twelfth Night
28628,Stonewall,Twelfth Night
68274,Moonlight and Valentino,Twelfth Night
63020,The Perez Family,Twelfth Night
50463,The Favor,Twelfth Night
33367,Harem,Twelfth Night
10954,Farinelli,Mother Night
291731,Homage,Mother Night
124619,Lotto Land,Mother Night
139405,Across the Sea of Time,Mother Night
30304,Picture Bride,Mother Night
28732,Fall Time,Mother Night
33367,Harem,Mother Night
44465,The Rich Man's Wife,Mother Night
78406,Steal Big Steal Little,Mother Night
19819,Blue Chips,Mother Night
8391,When Night Is Falling,Liebelei
83718,What Happened Was...,Liebelei
124460,Country Life,Liebelei
131957,Nina Takes a Lover,Liebelei
18620,Go Fish,Liebelei
124304,De eso no se habla,Liebelei
124619,Lotto Land,Liebelei
18069,8 Seconds,Liebelei
16771,Barcelona,Liebelei
57834,Blue Sky,Liebelei
8391,When Night Is Falling,Wenecja
83718,What Happened Was...,Wenecja
124460,Country Life,Wenecja
131957,Nina Takes a Lover,Wenecja
18620,Go Fish,Wenecja
124304,De eso no se habla,Wenecja
124619,Lotto Land,Wenecja
18069,8 Seconds,Wenecja
16771,Barcelona,Wenecja
57834,Blue Sky,Wenecja
52873,Ma saison préférée,Les Roseaux Sauvages
8391,When Night Is Falling,Les Roseaux Sauvages
83718,What Happened Was...,Les Roseaux Sauvages
124460,Country Life,Les Roseaux Sauvages
131957,Nina Takes a Lover,Les Roseaux Sauvages
18620,Go Fish,Les Roseaux Sauvages
124304,De eso no se habla,Les Roseaux Sauvages
124619,Lotto Land,Les Roseaux Sauvages
18069,8 Seconds,Les Roseaux Sauvages
16771,Barcelona,Les Roseaux Sauvages
83718,What Happened Was...,For Whom the Bell Tolls
85247,Killer,For Whom the Bell Tolls
33367,Harem,For Whom the Bell Tolls
8356,An Affair to Remember,For Whom the Bell Tolls
18220,Poison Ivy II: Lily,For Whom the Bell Tolls
37667,Captives,For Whom the Bell Tolls
32093,The Mark of Zorro,For Whom the Bell Tolls
22649,A Farewell to Arms,For Whom the Bell Tolls
27768,Some Folks Call It a Sling Blade,For Whom the Bell Tolls
10543,Fear,For Whom the Bell Tolls
900,Bringing Up Baby,The Philadelphia Story
83718,What Happened Was...,The Philadelphia Story
31911,Mr. Wonderful,The Philadelphia Story
22490,The Women,The Philadelphia Story
17402,Miami Rhapsody,The Philadelphia Story
60855,Double Happiness,The Philadelphia Story
16771,Barcelona,The Philadelphia Story
47507,Métisse,The Philadelphia Story
28628,Stonewall,The Philadelphia Story
15602,Grumpier Old Men,The Philadelphia Story
13320,Funny Face,Singin' in the Rain
29376,The Band Wagon,Singin' in the Rain
2769,An American in Paris,Singin' in the Rain
3080,Top Hat,Singin' in the Rain
40206,The Inspector General,Singin' in the Rain
48992,I Like It Like That,Singin' in the Rain
17281,Gigi,Singin' in the Rain
83718,What Happened Was...,Singin' in the Rain
31911,Mr. Wonderful,Singin' in the Rain
28288,The Gay Divorcee,Singin' in the Rain
17281,Gigi,An American in Paris
83718,What Happened Was...,An American in Paris
16771,Barcelona,An American in Paris
47507,Métisse,An American in Paris
28628,Stonewall,An American in Paris
20758,Father of the Bride,An American in Paris
909,Meet Me in St. Louis,An American in Paris
68274,Moonlight and Valentino,An American in Paris
63020,The Perez Family,An American in Paris
50463,The Favor,An American in Paris
3080,Top Hat,Funny Face
872,Singin' in the Rain,Funny Face
28288,The Gay Divorcee,Funny Face
29376,The Band Wagon,Funny Face
40206,The Inspector General,Funny Face
18299,Love in the Afternoon,Funny Face
11113,My Fair Lady,Funny Face
17281,Gigi,Funny Face
83718,What Happened Was...,Funny Face
31911,Mr. Wonderful,Funny Face
18299,Love in the Afternoon,Breakfast at Tiffany's
83718,What Happened Was...,Breakfast at Tiffany's
16771,Barcelona,Breakfast at Tiffany's
47507,Métisse,Breakfast at Tiffany's
28628,Stonewall,Breakfast at Tiffany's
68274,Moonlight and Valentino,Breakfast at Tiffany's
63020,The Perez Family,Breakfast at Tiffany's
50463,The Favor,Breakfast at Tiffany's
10635,Threesome,Breakfast at Tiffany's
161070,August,Breakfast at Tiffany's
381,To Catch a Thief,Vertigo
567,Rear Window,Vertigo
25440,Widows' Peak,Vertigo
37667,Captives,Vertigo
39940,Picnic,Vertigo
83718,What Happened Was...,Vertigo
8984,Disclosure,Vertigo
4174,Spellbound,Vertigo
54850,Loaded,Vertigo
54285,삼공일 삼공이,Vertigo
381,To Catch a Thief,Rear Window
426,Vertigo,Rear Window
54850,Loaded,Rear Window
99040,Le confessionnal,Rear Window
4174,Spellbound,Rear Window
260,The 39 Steps,Rear Window
37667,Captives,Rear Window
26203,Blink,Rear Window
27768,Some Folks Call It a Sling Blade,Rear Window
2045,Unforgettable,Rear Window
40206,The Inspector General,It Happened One Night
32574,Meet John Doe,It Happened One Night
83718,What Happened Was...,It Happened One Night
31911,Mr. Wonderful,It Happened One Night
13320,Funny Face,It Happened One Night
17402,Miami Rhapsody,It Happened One Night
60855,Double Happiness,It Happened One Night
16771,Barcelona,It Happened One Night
47507,Métisse,It Happened One Night
28628,Stonewall,It Happened One Night
26203,Blink,Gaslight
54850,Loaded,Gaslight
99040,Le confessionnal,Gaslight
8984,Disclosure,Gaslight
4174,Spellbound,Gaslight
1592,Primal Fear,Gaslight
381,To Catch a Thief,Gaslight
28732,Fall Time,Gaslight
37144,True Crime,Gaslight
10731,The Client,Gaslight
3080,Top Hat,The Gay Divorcee
13320,Funny Face,The Gay Divorcee
40206,The Inspector General,The Gay Divorcee
13562,My Man Godfrey,The Gay Divorcee
17281,Gigi,The Gay Divorcee
83718,What Happened Was...,The Gay Divorcee
31911,Mr. Wonderful,The Gay Divorcee
909,Meet Me in St. Louis,The Gay Divorcee
2769,An American in Paris,The Gay Divorcee
29376,The Band Wagon,The Gay Divorcee
381,To Catch a Thief,North by Northwest
303,Notorious,North by Northwest
567,Rear Window,North by Northwest
426,Vertigo,North by Northwest
2897,Around the World in Eighty Days,North by Northwest
4174,Spellbound,North by Northwest
260,The 39 Steps,North by Northwest
223,Rebecca,North by Northwest
239,Some Like It Hot,North by Northwest
54850,Loaded,North by Northwest
83718,What Happened Was...,The Apartment
18299,Love in the Afternoon,The Apartment
16771,Barcelona,The Apartment
47507,Métisse,The Apartment
40001,Mrs. Winterbourne,The Apartment
28628,Stonewall,The Apartment
15602,Grumpier Old Men,The Apartment
68274,Moonlight and Valentino,The Apartment
63020,The Perez Family,The Apartment
50463,The Favor,The Apartment
284,The Apartment,Some Like It Hot
15602,Grumpier Old Men,Some Like It Hot
18299,Love in the Afternoon,Some Like It Hot
83718,What Happened Was...,Some Like It Hot
31911,Mr. Wonderful,Some Like It Hot
2897,Around the World in Eighty Days,Some Like It Hot
11800,Naked in New York,Some Like It Hot
17402,Miami Rhapsody,Some Like It Hot
60855,Double Happiness,Some Like It Hot
16771,Barcelona,Some Like It Hot
25440,Widows' Peak,Charade
83718,What Happened Was...,Charade
18299,Love in the Afternoon,Charade
13320,Funny Face,Charade
15602,Grumpier Old Men,Charade
28121,A Thin Line Between Love and Hate,Charade
381,To Catch a Thief,Charade
50001,Lady of Burlesque,Charade
37667,Captives,Charade
426,Vertigo,Charade
32093,The Mark of Zorro,Casablanca
1859,Ninotchka,Casablanca
27854,For Whom the Bell Tolls,Casablanca
22733,Beat the Devil,Casablanca
963,The Maltese Falcon,Casablanca
8391,When Night Is Falling,Casablanca
83718,What Happened Was...,Casablanca
124460,Country Life,Casablanca
131957,Nina Takes a Lover,Casablanca
18620,Go Fish,Casablanca
37144,True Crime,The Maltese Falcon
26203,Blink,The Maltese Falcon
426,Vertigo,The Maltese Falcon
22733,Beat the Devil,The Maltese Falcon
11074,Striking Distance,The Maltese Falcon
8984,Disclosure,The Maltese Falcon
54850,Loaded,The Maltese Falcon
54285,삼공일 삼공이,The Maltese Falcon
1592,Primal Fear,The Maltese Falcon
381,To Catch a Thief,The Maltese Falcon
10635,Threesome,My Fair Lady
10464,"Corrina, Corrina",My Fair Lady
47867,Gordy,My Fair Lady
22625,Circle of Friends,My Fair Lady
18299,Love in the Afternoon,My Fair Lady
8391,When Night Is Falling,My Fair Lady
83718,What Happened Was...,My Fair Lady
124460,Country Life,My Fair Lady
13320,Funny Face,My Fair Lady
20758,Father of the Bride,My Fair Lady
18299,Love in the Afternoon,Sabrina
83718,What Happened Was...,Sabrina
39940,Picnic,Sabrina
16771,Barcelona,Sabrina
47507,Métisse,Sabrina
28628,Stonewall,Sabrina
20758,Father of the Bride,Sabrina
284,The Apartment,Sabrina
68274,Moonlight and Valentino,Sabrina
63020,The Perez Family,Sabrina
18299,Love in the Afternoon,Roman Holiday
22733,Beat the Devil,Roman Holiday
83718,What Happened Was...,Roman Holiday
31911,Mr. Wonderful,Roman Holiday
13320,Funny Face,Roman Holiday
164,Breakfast at Tiffany's,Roman Holiday
17402,Miami Rhapsody,Roman Holiday
60855,Double Happiness,Roman Holiday
16771,Barcelona,Roman Holiday
47507,Métisse,Roman Holiday
52856,Unstrung Heroes,The Little Princess
11907,Keiner liebt mich,The Little Princess
11479,Un indien dans la ville,The Little Princess
10635,Threesome,The Little Princess
38223,Harriet the Spy,The Little Princess
10464,"Corrina, Corrina",The Little Princess
47867,Gordy,The Little Princess
532,A Close Shave,The Little Princess
46732,The Grass Harp,The Little Princess
83718,What Happened Was...,The Little Princess
17281,Gigi,Meet Me in St. Louis
2769,An American in Paris,Meet Me in St. Louis
64382,The Reluctant Debutante,Meet Me in St. Louis
3080,Top Hat,Meet Me in St. Louis
40206,The Inspector General,Meet Me in St. Louis
83718,What Happened Was...,Meet Me in St. Louis
31911,Mr. Wonderful,Meet Me in St. Louis
28288,The Gay Divorcee,Meet Me in St. Louis
13320,Funny Face,Meet Me in St. Louis
20758,Father of the Bride,Meet Me in St. Louis
43475,Gumby: The Movie,The Wizard of Oz
37108,A Kid in King Arthur's Court,The Wizard of Oz
14821,Escape to Witch Mountain,The Wizard of Oz
47867,Gordy,The Wizard of Oz
11359,The Indian in the Cupboard,The Wizard of Oz
9607,Super Mario Bros.,The Wizard of Oz
9070,Mighty Morphin Power Rangers: The Movie,The Wizard of Oz
11511,Kazaam,The Wizard of Oz
19042,All Dogs Go to Heaven 2,The Wizard of Oz
139405,Across the Sea of Time,The Wizard of Oz
73067,Frankie Starlight,Gone with the Wind
81949,Un été inoubliable,Gone with the Wind
3078,It Happened One Night,Gone with the Wind
27098,Lust och fägring stor,Gone with the Wind
22649,A Farewell to Arms,Gone with the Wind
56077,Talk of Angels,Gone with the Wind
3598,Lost Horizon,Gone with the Wind
43795,Penny Serenade,Gone with the Wind
8391,When Night Is Falling,Gone with the Wind
83718,What Happened Was...,Gone with the Wind
11777,I.Q.,My Favorite Year
12121,Made in America,My Favorite Year
83718,What Happened Was...,My Favorite Year
44281,Asfour Stah,My Favorite Year
40001,Mrs. Winterbourne,My Favorite Year
32622,Angela,My Favorite Year
58372,Reckless,My Favorite Year
124613,Brothers in Trouble,My Favorite Year
124619,Lotto Land,My Favorite Year
52856,Unstrung Heroes,My Favorite Year
124619,Lotto Land,Sunset Boulevard
6620,Sabrina,Sunset Boulevard
117730,Etz Hadomim Tafus,Sunset Boulevard
114089,Bye-Bye,Sunset Boulevard
15,Citizen Kane,Sunset Boulevard
2897,Around the World in Eighty Days,Sunset Boulevard
18299,Love in the Afternoon,Sunset Boulevard
3598,Lost Horizon,Sunset Boulevard
39940,Picnic,Sunset Boulevard
159185,Pao Da Shuang Deng,Sunset Boulevard
3083,Mr. Smith Goes to Washington,Citizen Kane
1585,It's a Wonderful Life,Citizen Kane
599,Sunset Boulevard,Citizen Kane
223,Rebecca,Citizen Kane
54850,Loaded,Citizen Kane
124619,Lotto Land,Citizen Kane
99040,Le confessionnal,Citizen Kane
43634,Boys,Citizen Kane
8356,An Affair to Remember,Citizen Kane
25670,Foreign Correspondent,Citizen Kane
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,2001: A Space Odyssey
37108,A Kid in King Arthur's Court,2001: A Space Odyssey
10329,Congo,2001: A Space Odyssey
14821,Escape to Witch Mountain,2001: A Space Odyssey
2045,Unforgettable,2001: A Space Odyssey
8072,"Alphaville, une étrange aventure de Lemmy Caution",2001: A Space Odyssey
3598,Lost Horizon,2001: A Space Odyssey
9070,Mighty Morphin Power Rangers: The Movie,2001: A Space Odyssey
2164,Stargate,2001: A Space Odyssey
43475,Gumby: The Movie,2001: A Space Odyssey
78802,"Guillaumet, les ailes du courage",Golden Earrings
278939,Girl in the Cadillac,Golden Earrings
488,The African Queen,Golden Earrings
14821,Escape to Witch Mountain,Golden Earrings
110465,Kim,Golden Earrings
6520,First Knight,Golden Earrings
15789,A Goofy Movie,Golden Earrings
19042,All Dogs Go to Heaven 2,Golden Earrings
22733,Beat the Devil,Golden Earrings
10907,The Adventures of Robin Hood,Golden Earrings
124619,Lotto Land,All About Eve
567,Rear Window,All About Eve
117730,Etz Hadomim Tafus,All About Eve
114089,Bye-Bye,All About Eve
43905,Of Human Bondage,All About Eve
159185,Pao Da Shuang Deng,All About Eve
4174,Spellbound,All About Eve
6620,Sabrina,All About Eve
2769,An American in Paris,All About Eve
381,To Catch a Thief,All About Eve
981,The Philadelphia Story,The Women
1859,Ninotchka,The Women
83718,What Happened Was...,The Women
44281,Asfour Stah,The Women
32622,Angela,The Women
58372,Reckless,The Women
124613,Brothers in Trouble,The Women
124619,Lotto Land,The Women
52856,Unstrung Heroes,The Women
9382,Boys on the Side,The Women
4174,Spellbound,Rebecca
381,To Catch a Thief,Rebecca
567,Rear Window,Rebecca
20758,Father of the Bride,Rebecca
54850,Loaded,Rebecca
124619,Lotto Land,Rebecca
99040,Le confessionnal,Rebecca
260,The 39 Steps,Rebecca
43634,Boys,Rebecca
25670,Foreign Correspondent,Rebecca
223,Rebecca,Foreign Correspondent
381,To Catch a Thief,Foreign Correspondent
260,The 39 Steps,Foreign Correspondent
567,Rear Window,Foreign Correspondent
426,Vertigo,Foreign Correspondent
245268,The Man from Down Under,Foreign Correspondent
26531,The Little Princess,Foreign Correspondent
4174,Spellbound,Foreign Correspondent
54850,Loaded,Foreign Correspondent
54285,삼공일 삼공이,Foreign Correspondent
381,To Catch a Thief,Notorious
83718,What Happened Was...,Notorious
426,Vertigo,Notorious
213,North by Northwest,Notorious
567,Rear Window,Notorious
85247,Killer,Notorious
4174,Spellbound,Notorious
8356,An Affair to Remember,Notorious
18220,Poison Ivy II: Lily,Notorious
37667,Captives,Notorious
54850,Loaded,Spellbound
99040,Le confessionnal,Spellbound
381,To Catch a Thief,Spellbound
37667,Captives,Spellbound
26203,Blink,Spellbound
27768,Some Folks Call It a Sling Blade,Spellbound
567,Rear Window,Spellbound
2045,Unforgettable,Spellbound
9566,The Fan,Spellbound
426,Vertigo,Spellbound
43795,Penny Serenade,An Affair to Remember
8391,When Night Is Falling,An Affair to Remember
83718,What Happened Was...,An Affair to Remember
124460,Country Life,An Affair to Remember
131957,Nina Takes a Lover,An Affair to Remember
18620,Go Fish,An Affair to Remember
124304,De eso no se habla,An Affair to Remember
124619,Lotto Land,An Affair to Remember
381,To Catch a Thief,An Affair to Remember
18069,8 Seconds,An Affair to Remember
567,Rear Window,To Catch a Thief
426,Vertigo,To Catch a Thief
8984,Disclosure,To Catch a Thief
37667,Captives,To Catch a Thief
83718,What Happened Was...,To Catch a Thief
26203,Blink,To Catch a Thief
54850,Loaded,To Catch a Thief
99040,Le confessionnal,To Catch a Thief
85247,Killer,To Catch a Thief
28121,A Thin Line Between Love and Hate,To Catch a Thief
10635,Threesome,Father of the Bride
10464,"Corrina, Corrina",Father of the Bride
83718,What Happened Was...,Father of the Bride
52856,Unstrung Heroes,Father of the Bride
16771,Barcelona,Father of the Bride
47507,Métisse,Father of the Bride
28628,Stonewall,Father of the Bride
11907,Keiner liebt mich,Father of the Bride
11479,Un indien dans la ville,Father of the Bride
25969,Angus,Father of the Bride
872,Singin' in the Rain,The Band Wagon
13320,Funny Face,The Band Wagon
2769,An American in Paris,The Band Wagon
3080,Top Hat,The Band Wagon
17281,Gigi,The Band Wagon
28288,The Gay Divorcee,The Band Wagon
909,Meet Me in St. Louis,The Band Wagon
64382,The Reluctant Debutante,The Band Wagon
38129,Martin Lawrence: You So Crazy,The Band Wagon
40206,The Inspector General,The Band Wagon
198,To Be or Not to Be,Ninotchka
289,Casablanca,Ninotchka
83718,What Happened Was...,Ninotchka
31911,Mr. Wonderful,Ninotchka
13320,Funny Face,Ninotchka
3078,It Happened One Night,Ninotchka
17402,Miami Rhapsody,Ninotchka
60855,Double Happiness,Ninotchka
16771,Barcelona,Ninotchka
47507,Métisse,Ninotchka
83718,What Happened Was...,Love in the Afternoon
164,Breakfast at Tiffany's,Love in the Afternoon
16771,Barcelona,Love in the Afternoon
47507,Métisse,Love in the Afternoon
28628,Stonewall,Love in the Afternoon
68274,Moonlight and Valentino,Love in the Afternoon
63020,The Perez Family,Love in the Afternoon
50463,The Favor,Love in the Afternoon
10635,Threesome,Love in the Afternoon
161070,August,Love in the Afternoon
2769,An American in Paris,Gigi
909,Meet Me in St. Louis,Gigi
64382,The Reluctant Debutante,Gigi
3080,Top Hat,Gigi
40206,The Inspector General,Gigi
18299,Love in the Afternoon,Gigi
83718,What Happened Was...,Gigi
31911,Mr. Wonderful,Gigi
28288,The Gay Divorcee,Gigi
13320,Funny Face,Gigi
17281,Gigi,The Reluctant Debutante
83718,What Happened Was...,The Reluctant Debutante
31911,Mr. Wonderful,The Reluctant Debutante
20758,Father of the Bride,The Reluctant Debutante
909,Meet Me in St. Louis,The Reluctant Debutante
2769,An American in Paris,The Reluctant Debutante
17402,Miami Rhapsody,The Reluctant Debutante
60855,Double Happiness,The Reluctant Debutante
16771,Barcelona,The Reluctant Debutante
47507,Métisse,The Reluctant Debutante
32093,The Mark of Zorro,The Adventures of Robin Hood
22657,Algiers,The Adventures of Robin Hood
6520,First Knight,The Adventures of Robin Hood
9091,Sudden Death,The Adventures of Robin Hood
78802,"Guillaumet, les ailes du courage",The Adventures of Robin Hood
30765,The Amazing Panda Adventure,The Adventures of Robin Hood
28732,Fall Time,The Adventures of Robin Hood
278939,Girl in the Cadillac,The Adventures of Robin Hood
22733,Beat the Devil,The Adventures of Robin Hood
45325,Tom and Huck,The Adventures of Robin Hood
10907,The Adventures of Robin Hood,The Mark of Zorro
27854,For Whom the Bell Tolls,The Mark of Zorro
11853,Bad Girls,The Mark of Zorro
289,Casablanca,The Mark of Zorro
30765,The Amazing Panda Adventure,The Mark of Zorro
28732,Fall Time,The Mark of Zorro
278939,Girl in the Cadillac,The Mark of Zorro
8356,An Affair to Remember,The Mark of Zorro
22660,Old Yeller,The Mark of Zorro
6520,First Knight,The Mark of Zorro
54850,Loaded,Laura
124619,Lotto Land,Laura
381,To Catch a Thief,Laura
99040,Le confessionnal,Laura
43634,Boys,Laura
41225,Histoires extraordinaires,Laura
567,Rear Window,Laura
37345,Princess Caraboo,Laura
117730,Etz Hadomim Tafus,Laura
37667,Captives,Laura
11113,My Fair Lady,The Ghost and Mrs. Muir
251,Ghost,The Ghost and Mrs. Muir
43634,Boys,The Ghost and Mrs. Muir
25440,Widows' Peak,The Ghost and Mrs. Muir
64382,The Reluctant Debutante,The Ghost and Mrs. Muir
10869,Herbie Rides Again,The Ghost and Mrs. Muir
37667,Captives,The Ghost and Mrs. Muir
22688,Angel on My Shoulder,The Ghost and Mrs. Muir
